X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-76.9654575388,38.8722386522,17584,7.93286622932081e-319,ACTIVE,Apartment,68007530,DOVE PLACE PROPERTIES LLC,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/12/17 00:00:00+00,2028122455,2015/01/13 06:52:05+00,WASHINGTON,DC,2916 P STREET SE,38.8722312025656,-76.9654552675934,402997.71,133823.28,20020,43374,29378,1.45146605435241e-319,7,7A,7A07,SIXTH,605,34,NONE,NONE,NONE,NONE
-76.9702304863,38.8585656429,17585,7.93291563588539e-319,ACTIVE,Apartment,68007558,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/12/12 00:00:00+00,2027449872,2014/12/15 06:45:41+00,WASHINGTON,DC,2431 25TH STREET SE,38.85855819626,-76.9702282144474,402584.02,132305.33,20020,47182,24807,1.22562864763838e-319,8,8B,8B01,SEVENTH,701,36,NONE,NONE,NONE,NONE
-77.030061459,38.9398951245,17587,7.93301444901456e-319,ACTIVE,Apartment,68007606,JEONG YONG YUK,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/24 00:00:00+00,,2014/10/27 06:46:31+00,WASHINGTON,DC,1301 SHEPHERD STREET NW,38.9398876636466,-77.0300591638165,397394.01,141333.56,20011,304681,170228,8.41038067602637e-319,4,4C,4C05,FOURTH,404,18,NONE,NONE,NONE,NONE
-76.968719156,38.8736766819,17588,7.93306385557914e-319,ACTIVE,Apartment,68007674,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/15 00:00:00+00,,2014/11/17 06:46:59+00,WASHINGTON,DC,1318 27TH STREET SE,38.8736692321664,-76.9687168836225,402714.62,133982.81,20020,68035,42386,2.09414664646271e-319,7,7A,7A07,SIXTH,605,34,NONE,NONE,NONE,NONE
-77.0237258587,38.9101948926,17589,7.93311326214373e-319,ACTIVE,Apartment,68007753,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/24 00:00:00+00,,2014/10/27 06:46:31+00,WASHINGTON,DC,1519 9TH STREET NW,38.9101874375308,-77.0237235672971,397942.42,138036.42,20001,225671,68387,3.37876673221453e-319,6,2C,2C01,THIRD,308,7,NONE,NONE,NONE,NONE
-77.0320742405,38.9611422294,17590,7.93316266870831e-319,ACTIVE,Apartment,68007756,"WALDEN COMMONS, LLC",2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/18 00:00:00+00,2025723100,2014/11/19 06:45:35+00,WASHINGTON,DC,1336 MISSOURI AVENUE NW,38.9611347643642,-77.0320719434111,397220.34,143692.24,20011,257774,100407,4.9607649301982e-319,4,4A,4A06,FOURTH,403,18,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,18053,7.94136415842928e-319,CANCELLED,Apartment,71101040,BARON INVESTMENT INTERNATIONAL LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2014/12/10 00:00:00+00,2029051830,2015/01/13 06:52:28+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,18054,7.94141356499386e-319,CANCELLED,Apartment,71101041,BARON INVESTMENT SERVICES LLC,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2014/12/10 00:00:00+00,2029051830,2015/01/13 06:52:28+00,WASHINGTON,DC,71820 31ST STREET SE,0,0,0,0,,0,472290,2.00844601953508e-318,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE
-77.0013319079,38.8486688928,18072,7.94235228972096e-319,CANCELLED,Apartment,71101381,TREVIETA HALEY,2013/02/01 00:00:00+00,2015/01/31 00:00:00+00,2014/01/23 00:00:00+00,2404171825,2014/01/27 06:45:55+00,WASHINGTON,DC,411 LEBAUM STREET SE,38.8486614492904,-77.0013296271075,399884.58,131206.3,20032,26787,15130,7.47521322157806e-320,8,8C,8C02,SEVENTH,707,39,NONE,NONE,NONE,NONE
-76.9865978273,38.9094572187,18076,7.9425499159793e-319,ACTIVE,Apartment,71101465,ETENAT ZEGEYE,2015/02/01 00:00:00+00,2017/01/31 00:00:00+00,2014/12/29 00:00:00+00,,2014/12/30 06:45:16+00,WASHINGTON,DC,1701 WEST VIRGINIA AVENUE NE,38.9094497623863,-76.9865955472578,401162.6,137954.35,20002,57832,35007,1.72957560639645e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9777700936,38.8850409518,18983,7.98825098821961e-319,CANCELLED,One Family Rental,500512000056,,2012/12/01 00:00:00+00,2014/11/30 00:00:00+00,2014/12/05 00:00:00+00,,2014/12/10 14:26:29+00,WASHINGTON,DC,1832 MASSACHUSETTS AVENUE SE,38.8850335000348,-76.9777678177925,401928.91,135244.1,20003,55129,28364,1.40136779786411e-319,6,6B,6B10,FIRST,108,26,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,17591,7.9332120752729e-319,ACTIVE,Apartment,68007787,EMERSON GARDENS APARTMENTS,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/12/22 00:00:00+00,2027236645,2014/12/25 06:45:17+00,,,,0,0,0,0,,-100,-100,1.72078617855694e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-76.9687477326,38.8705250091,17592,7.93326148183748e-319,ACTIVE,Apartment,68007791,TCB FAIRLAWN MARSHALL HOUSING LIMITED PARTNERSHIP,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/26 00:00:00+00,8572218632,2014/11/28 06:45:55+00,WASHINGTON,DC,2701 Q STREET SE,38.8705175599634,-76.968745460477,402712.26,133632.95,20020,150485,59210,2.92536268902602e-319,7,7B,7B03,SIXTH,607,34,NONE,NONE,NONE,NONE
-77.030488317,38.9120231883,17595,7.93340970153123e-319,ACTIVE,Apartment,68007871,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/24 00:00:00+00,,2014/10/27 06:46:31+00,WASHINGTON,DC,1319 CORCORAN STREET NW,38.9120157330564,-77.0304860234,397355.97,138239.55,20009,240552,83846,4.14254281412052e-319,2,2F,2F01,THIRD,307,7,NONE,NONE,NONE,NONE
-77.0277926406,38.9204874607,17596,7.93345910809582e-319,ACTIVE,Apartment,68007887,MERHA INC,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/07 00:00:00+00,2022566228,2015/01/13 06:52:05+00,WASHINGTON,DC,2259 12TH STREET NW,38.9204800037382,-77.0277903473143,397590.05,139179.08,20009,285617,124474,6.14983272004433e-319,1,1B,1B02,THIRD,305,3,NONE,NONE,NONE,NONE
-76.9850644983,38.9088634729,17597,7.9335085146604e-319,ACTIVE,Apartment,68007888,FITI LLC,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/07 00:00:00+00,2029999999,2014/10/30 06:45:39+00,WASHINGTON,DC,1216 RAUM STREET NE,38.908856016647,-76.9850622188035,401295.6,137888.46,20002,71316,45509,2.24844334765893e-319,5,5B,5B05,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.9824721186,38.908161813,17598,7.93355792122498e-319,ACTIVE,Apartment,68007911,JEAN MASON & MICHAEL L. DAVIS II,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/28 00:00:00+00,,2014/12/10 14:26:29+00,WASHINGTON,DC,1717 TRINIDAD AVENUE NE,38.9081543568093,-76.9824698399133,401520.46,137810.61,20002,57283,34200,1.68970450877706e-319,5,5B,5B07,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.998192528,38.8841278911,17600,7.93365673435415e-319,ACTIVE,Apartment,68008019,YASIR SHALLAL,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/12/12 00:00:00+00,,2014/12/15 06:45:41+00,WASHINGTON,DC,601 D STREET SE,38.8841204402813,-76.998190246023,400157.02,135142.51,20003,5740,4545,2.24552836034847e-320,6,6B,6B03,FIRST,107,26,NONE,NONE,NONE,NONE
-77.0336592729,38.968079218,17601,7.93370614091874e-319,ACTIVE,Apartment,68008044,SPRINGTREE REAL ESTATE LLC,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/12/12 00:00:00+00,2025774152,2014/12/15 06:45:41+00,WASHINGTON,DC,6420 14TH STREET NW,38.9680717516601,-77.033656974907,397083.25,144462.36,20012,257981,101156,4.99777044707171e-319,4,4A,4A04,FOURTH,402,17,NONE,NONE,NONE,NONE
-77.037134946,38.9276779198,17604,7.91557393171636e-319,CANCELLED,Apartment,67005173,CHATEL REAL ESTATE INC,2011/09/01 00:00:00+00,2013/08/31 00:00:00+00,2014/01/09 00:00:00+00,2027450613,2014/01/15 06:47:16+00,WASHINGTON,DC,1600 HOBART STREET NW,38.9276704616664,-77.0371326494206,396780.22,139977.57,20009,236341,79021,3.90415614000211e-319,1,1D,1D06,FOURTH,408,2,NONE,NONE,NONE,NONE
-77.0008667411,38.9249652871,18101,7.9437850800939e-319,EXPIRED,Apartment,71101887,,2013/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,,2014/04/30 06:47:25+00,WASHINGTON,DC,2712 4TH STREET NE,38.9249578281681,-77.0008644557827,399925.04,139675.79,20002,45355,175,8.64614880222181e-322,5,5C,5C09,FIFTH,502,21,NONE,NONE,NONE,NONE
-77.0490723377,38.9175127575,18588,7.96794489017554e-319,EXPIRED,Cooperative Association,53001814,TILTON BERSTEIN MANAGEMENT,2012/06/01 00:00:00+00,2014/05/31 00:00:00+00,2014/07/14 00:00:00+00,2022324653,2016/03/23 06:46:21+00,WASHINGTON,DC,2139 WYOMING AVENUE NW,38.9175053018569,-77.0490700380741,395744.52,138849.64,20008,226321,69037,3.41088099919421e-319,2,2D,2D01,SECOND,208,1,NONE,NONE,NONE,NONE
-77.027316085,38.9067485958,18595,7.96829073612762e-319,ACTIVE,Cooperative Association,66007420,EJF REAL ESTATE SERVICES,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/13 00:00:00+00,,2014/11/14 06:45:53+00,WASHINGTON,DC,1236 11TH STREET NW,38.9067411415673,-77.027313792657,397630.92,137653.94,20001,239109,82077,4.0551426013712e-319,2,2F,2F05,THIRD,307,7,NONE,NONE,NONE,NONE
-76.9617543173,38.8588349584,19016,7.98998021798005e-319,CANCELLED,One Family Rental,500512000091,,2013/07/01 00:00:00+00,2015/06/30 00:00:00+00,2014/04/24 00:00:00+00,8778983989,2014/04/28 06:46:10+00,WASHINGTON,DC,2515 32ND STREET SE,38.8588275113586,-76.9617520480356,403319.69,132335.5,20020,46458,25241,1.24707109666789e-319,7,7B,7B05,SIXTH,606,35,NONE,NONE,NONE,NONE
-77.0003601676,38.8869268992,19025,7.99042487706131e-319,ACTIVE,One Family Rental,500512000100,,2015/02/01 00:00:00+00,2017/01/31 00:00:00+00,2014/12/12 00:00:00+00,,2014/12/15 06:45:39+00,WASHINGTON,DC,222 4TH STREET SE,38.8869194479813,-77.0003578847628,399968.95,135453.22,20003,278086,120465,5.95176180262658e-319,6,6B,6B02,FIRST,107,26,NONE,NONE,NONE,NONE
-77.0173745084,38.9034837986,19029,7.99062250331965e-319,CANCELLED,One Family Rental,500512000104,,2013/09/01 00:00:00+00,2015/08/31 00:00:00+00,2014/07/03 00:00:00+00,2022610756,2014/07/07 06:45:30+00,WASHINGTON,DC,440 L STREET NW,38.9034763446627,-77.0173722193632,398493.14,137291.31,20001,304764,415022,1.76185291503926e-318,6,6C,6C01,FIRST,102,8,NONE,NONE,NONE,MOUNT VERNON TRIANGLE CID
-76.9819963108,38.8834326017,18607,7.96888361490263e-319,EXPIRED,Cooperative Association,68000425,THE 420 16TH ST SE COOPERATIVE INC ,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2022915050,2015/09/02 06:47:05+00,WASHINGTON,DC,420 16TH STREET SE,38.8834251505124,-76.9819940338006,401562.27,135065.48,20003,25901,14935,7.37887042063902e-320,6,6B,6B09,FIRST,108,26,NONE,NONE,NONE,NONE
-76.9774142934,38.9061591096,18164,7.9468976936627e-319,EXPIRED,Apartment,69011745,HUGS-HOUSING URBAN GROUP SERVICE LLC,2011/12/01 00:00:00+00,2013/11/30 00:00:00+00,2014/04/28 00:00:00+00,2024213000,2015/09/02 06:47:08+00,WASHINGTON,DC,1214 18TH PLACE NE,38.9061516535648,-76.9774120164512,401959.2,137588.39,20002,71602,45428,2.24444141592761e-319,5,5B,5B10,FIFTH,507,23,NONE,NONE,NONE,NONE
-77.0074219988,38.8329445032,18629,7.96997055932348e-319,EXPIRED,Cooperative Association,70101496,HALLEY TERRACE CONDOMINIUM ASSOCIATION INC,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,2023883900,2015/09/02 06:47:08+00,WASHINGTON,DC,3865 HALLEY TERRACE SE,38.8329370631286,-77.0074197170337,399355.78,129460.81,20032,29791,17672,8.73112809330651e-320,8,8C,8C07,SEVENTH,707,39,NONE,NONE,NONE,NONE
-76.9749784217,38.9218911346,17698,7.92021814878727e-319,EXPIRED,Apartment,68000421,"DIANE PROCTOR, MAMIE STEPHENSON, & EARNEST CAMPBEL",2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,,2015/09/02 06:47:05+00,WASHINGTON,DC,2407 21ST PLACE NE,38.9218836753642,-76.9749761445242,402170,139334.83,20018,47751,25520,1.26085552818686e-319,5,5B,5B02,FIFTH,505,22,NONE,NONE,NONE,NONE
-77.0306339558,38.9598337157,17700,7.92031696191644e-319,EXPIRED,Apartment,68000543,"COLORADO AVENUE NORTHWEST COOPERATIVE, INC.",2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,2022915050,2016/03/23 06:46:22+00,WASHINGTON,DC,5746 COLORADO AVENUE NW,38.9598262509045,-77.0306316591813,397345.12,143546.94,20011,257795,100428,4.96180246805447e-319,4,4A,4A06,FOURTH,403,18,NONE,NONE,NONE,NONE
-81.5291921333,37.5772691877,18176,7.94749057243771e-319,EXPIRED,Apartment,70100151,EVOLVE LLC,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2023595333,2015/09/02 06:47:08+00,WASHINGTON,DC,1375 G STREET NE,0,0,0,0,,0,417550,1.77067692747399e-318,,NONE,NONE,,,NONE,NONE,NONE,NONE,NONE
-77.0013621799,38.847340688,18180,7.94768819869604e-319,EXPIRED,Apartment,70100220,JEROME BAILEY,2012/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2023215596,2015/09/02 06:47:08+00,WASHINGTON,DC,440 NEWCOMB STREET SE,38.8473332447465,-77.0013598991482,399881.95,131058.86,20032,22468,13290,6.56613243323017e-320,8,8C,8C02,SEVENTH,707,39,NONE,NONE,NONE,NONE
-76.979584738,38.8684334919,18196,7.94847870372939e-319,EXPIRED,Apartment,70100856,JOHNNIE AND ANGELA WHEELER,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,2028299538,2014/04/30 06:47:21+00,WASHINGTON,DC,1728 S STREET SE,38.8684260435653,-76.9795824626371,401771.88,133400.51,20020,56980,34271,1.69321237486254e-319,8,8A,8A02,SEVENTH,701,34,NONE,NONE,NONE,NONE
-76.991774449,38.898401835,18201,7.94872573655231e-319,EXPIRED,Apartment,70100983,VICKIE & JAMES SHORES,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,2024861457,2014/04/30 06:47:21+00,WASHINGTON,DC,642 11TH STREET NE,38.8983943811056,-76.991772168109,400713.73,136727.06,20002,1845,1896,9.36748464515003e-321,6,6A,6A02,FIRST,104,25,NONE,NONE,NONE,NONE
-76.9793240711,38.8959301113,17715,7.9210580603852e-319,EXPIRED,Apartment,68000822,TECLE GIRMU,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,,2014/04/30 06:47:17+00,WASHINGTON,DC,1741 E STREET NE,38.8959226574644,-76.9793217941526,401793.81,136452.85,20002,56620,33995,1.67957616303732e-319,6,6A,6A08,FIFTH,507,25,NONE,NONE,NONE,NONE
-76.9777520562,38.9000112419,17719,7.92125568664354e-319,EXPIRED,Apartment,68000927,,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,,2014/04/30 06:47:18+00,WASHINGTON,DC,1723 H STREET NE,38.9000037871951,-76.9777497794483,401930.07,136905.92,20002,57035,34315,1.69538626370424e-319,5,5B,5B10,FIFTH,507,23,NONE,NONE,NONE,NONE
-76.9519681391,38.8930877633,17737,7.92214500480605e-319,CANCELLED,Apartment,69003324,212 36TH ST LLC,2011/05/01 00:00:00+00,2013/04/30 00:00:00+00,2014/07/17 00:00:00+00,2027449872,2015/01/13 06:52:09+00,WASHINGTON,DC,212 36TH STREET NE,38.893080309032,-76.9519658707182,404167.07,136138.22,20019,51534,30054,1.48486489201128e-319,7,7A,7A06,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.0137517793,38.9528642529,18204,7.94887395624606e-319,EXPIRED,Apartment,70101047,,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,,2014/04/30 06:47:21+00,WASHINGTON,DC,5116 2ND STREET NW,38.9528567888895,-77.0137494882755,398808.2,142772.91,20011,244698,87587,4.32737277222973e-319,4,4D,4D02,FOURTH,403,18,NONE,NONE,NONE,NONE
-76.9308864085,38.8793709353,18205,7.94892336281065e-319,EXPIRED,Apartment,70101140,BAILEY REAL ESTATE INVESTMENT TRUST LLC,2012/02/01 00:00:00+00,2014/01/31 00:00:00+00,2014/04/28 00:00:00+00,2022651850,2016/03/23 06:46:23+00,WASHINGTON,DC,5025 HANNA PLACE SE,38.87936348297,-76.9308841474488,405997.11,134616.72,20019,14794,9328,4.60864434440715e-320,7,7E,7E03,SIXTH,604,33,NONE,NONE,NONE,NONE
-76.9302098909,38.9074243194,18210,7.94917039563357e-319,EXPIRED,Apartment,70101454,G R PROPERTIES,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,,2014/04/30 06:47:21+00,WASHINGTON,DC,4928 NASH STREET NE,38.907416861435,-76.9302076283208,406053.43,137730.91,20019,15913,10468,5.17187918066617e-320,7,7C,7C07,SIXTH,602,31,NONE,NONE,NONE,NONE
-77.0054951082,38.8788688579,18218,7.94956564815024e-319,CANCELLED,Apartment,70101855,909 NEW JERSEY AVENUE ACQUISITION LLC,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/02/05 00:00:00+00,2025723100,2015/01/13 06:52:19+00,WASHINGTON,DC,909 NEW JERSEY AVENUE SE,38.8788614084721,-77.0054928243064,399523.39,134558.73,20003,289057,127627,6.30561161817808e-319,6,6D,6D07,FIRST,106,27,NONE,NONE,NONE,CAPITOL RIVERFRONT BID
-76.9693279709,38.8709836007,18222,7.94976327440858e-319,EXPIRED,Apartment,70101910,WILLOUGHBY REAL ESTATE CO,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,2025463600,2014/04/30 06:47:22+00,WASHINGTON,DC,2650 Q STREET SE,38.8709761515512,-76.9693256985773,402661.89,133683.84,20020,45544,31974,1.5797254960128e-319,7,7B,7B03,SIXTH,607,34,NONE,NONE,NONE,NONE
-77.070876892,38.9156118873,18256,7.97169978908393e-319,ACTIVE,One Family Rental,500511008983,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/24 00:00:00+00,2404257534,2014/10/27 06:46:29+00,WASHINGTON,DC,3535 T STREET NW,38.9156044328841,-77.0708745857493,393853.41,138639.87,20007,273516,116354,5.74865141562124e-319,2,2E,2E01,SECOND,206,4,NONE,NONE,NONE,NONE
-77.0706974785,38.9156165002,18257,7.97174919564851e-319,ACTIVE,One Family Rental,500511008984,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/10/24 00:00:00+00,2404257531,2014/10/27 06:46:29+00,WASHINGTON,DC,3529 T STREET NW,38.9156090457364,-77.0706951723397,393868.97,138640.37,20007,273513,116351,5.74850319592749e-319,2,2E,2E01,SECOND,206,4,NONE,NONE,NONE,NONE
-76.9850979916,38.8782330351,18261,7.97194682190685e-319,EXPIRED,One Family Rental,500511008988,DAVY AGUILERA,2011/01/01 00:00:00+00,2013/12/31 00:00:00+00,2014/04/28 00:00:00+00,2025473511,2014/04/30 06:47:12+00,WASHINGTON,DC,1407 K STREET SE,38.8782255850264,-76.9850957139696,401293.25,134488.24,20003,64853,39985,1.97552148489622e-319,6,6B,6B06,FIRST,106,26,NONE,NONE,NONE,NONE
-77.0850242216,38.9441897954,18725,7.97471358952356e-319,ACTIVE,One Family Rental,500511009049,H A GILL & SON INC,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/26 00:00:00+00,2023885000,2014/11/28 06:45:53+00,WASHINGTON,DC,4333 VERPLANCK PLACE NW,38.9441823357342,-77.0850219092763,392629.44,141813.31,20016,265533,108676,5.36930781274433e-319,3,3E,3E01,SECOND,202,11,NONE,NONE,NONE,NONE
-77.0544310207,38.90223259,18726,7.97476299608814e-319,ACTIVE,One Family Rental,500511009050,H A GILL & SON INC,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/26 00:00:00+00,2023885000,2014/11/28 06:45:53+00,WASHINGTON,DC,955 26TH STREET NW,38.9022251376427,-77.0544287203241,395278.79,137153.68,20037,274742,117835,5.82182253777033e-319,2,2A,2A03,SECOND,207,5,NONE,NONE,NONE,NONE
-77.0375479674,38.9117598008,17777,7.92412126738942e-319,CANCELLED,Apartment,69004940,DOUGLAS HAIN,2011/06/01 00:00:00+00,2013/05/31 00:00:00+00,2014/01/17 00:00:00+00,,2014/01/20 06:47:03+00,WASHINGTON,DC,1616 CORCORAN STREET NW,38.9117523458956,-77.0375456715959,396743.68,138210.54,20009,241989,84939,4.19654418921096e-319,2,2B,2B04,THIRD,301,6,NONE,NONE,NONE,NONE
-77.0018039837,38.8983624737,18275,7.97268792037561e-319,ACTIVE,One Family Rental,500511009004,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/15 00:00:00+00,2025473511,2014/11/17 06:46:56+00,WASHINGTON,DC,637 3RD STREET NE,38.8983550201703,-77.0018016997114,399843.71,136722.66,20002,146364,55600,2.74700499087733e-319,6,6C,6C05,FIRST,104,25,NONE,NONE,NONE,NONE
-77.0013003475,38.9183525421,18748,7.97594875363816e-319,EXPIRED,One Family Rental,500511009075,CHATEL REAL ESTATE INC,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/17 00:00:00+00,2027450613,2014/12/18 06:45:31+00,WASHINGTON,DC,314 V STREET NE,38.9183450845773,-77.0012980624902,399887.43,138941.72,20002,39513,23559,1.16396925503739e-319,5,5C,5C05,FIFTH,502,21,NONE,NONE,NONE,NONE
-76.9813606715,38.871545473,17824,7.9500103072315e-319,EXPIRED,Apartment,70102012,FAIRLAWN PROPERTIES,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,,2014/04/30 06:47:22+00,WASHINGTON,DC,1629 FAIRLAWN AVENUE SE,38.8715380241296,-76.9813583954373,401617.69,133745.93,20020,58970,35793,1.76840916615957e-319,8,8A,8A02,SIXTH,607,34,NONE,NONE,NONE,NONE
-76.9711707113,38.8726553095,17825,7.95005971379608e-319,CANCELLED,Apartment,70102038,WILLIE D COOK SR,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/10/21 00:00:00+00,,2014/10/22 07:07:12+00,WASHINGTON,DC,1509 25TH STREET SE,38.8726478600373,-76.9711684382752,402501.92,133869.36,20020,62249,38259,1.89024575442403e-319,8,8A,8A01,SIXTH,607,34,NONE,NONE,NONE,NONE
-76.9767361493,38.9015544463,17829,7.95025734005442e-319,EXPIRED,Apartment,70102149,,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,2026784620,2014/04/30 06:47:22+00,WASHINGTON,DC,1825 I STREET NE,38.90154699118,-76.9767338728144,402018.15,137077.25,20002,55171,27325,1.35003437726121e-319,5,5B,5B11,FIFTH,507,23,NONE,NONE,NONE,NONE
-76.9764628514,38.9024766672,17830,7.950306746619e-319,CLOSED,Apartment,70102174,HANA & EMILY LLC,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/03/19 00:00:00+00,2025440553,2015/01/13 06:52:19+00,WASHINGTON,DC,920 19TH STREET NE,38.9024692118706,-76.9764605749523,402041.83,137179.63,20002,82495,54289,2.68223298470754e-319,5,5B,5B11,FIFTH,507,23,NONE,NONE,NONE,NONE
-76.9793592837,38.8670557058,17832,7.95040555974817e-319,EXPIRED,Apartment,70102230,NEWMAN INVESTMENTS LLC,2012/03/01 00:00:00+00,2014/02/28 00:00:00+00,2014/04/28 00:00:00+00,2022108549,2015/09/02 06:47:08+00,WASHINGTON,DC,1741 T STREET SE,38.8670482578058,-76.9793570085461,401791.48,133247.57,20020,56630,34002,1.67992200898941e-319,8,7B,7B01,SEVENTH,701,34,NONE,NONE,NONE,NONE
-77.0399599102,38.909839593,18306,7.95381461270448e-319,EXPIRED,Apartment,70106161,EDAN ORGAD,2012/07/01 00:00:00+00,2014/06/30 00:00:00+00,2014/08/03 00:00:00+00,,2014/08/04 06:46:38+00,WASHINGTON,DC,1729 P STREET NW,38.9098321385863,-77.0399576137839,396534.4,137997.47,20036,225863,69189,3.418390797011e-319,2,2B,2B07,SECOND,208,6,NONE,NONE,NONE,NONE
-76.9998401551,38.9190116888,18313,7.95416045865656e-319,CANCELLED,Apartment,70108151,COMING HOME PROPERTIES,2012/10/01 00:00:00+00,2014/09/30 00:00:00+00,2014/12/22 00:00:00+00,3017853054,2014/12/25 06:45:17+00,WASHINGTON,DC,417 W STREET NE,38.9190042310237,-76.9998378704158,400014.06,139014.89,20002,25984,15171,7.49546991305755e-320,5,5C,5C05,FIFTH,502,21,NONE,NONE,NONE,NONE
-76.9633818881,38.9252416946,18773,7.97723332431735e-319,ACTIVE,One Family Rental,500511009103,SAN JUAN BAILEY-WILLIAMS,2016/10/01 00:00:00+00,2018/09/30 00:00:00+00,2014/09/06 00:00:00+00,,2014/09/08 06:46:11+00,WASHINGTON,DC,3134 APPLE ROAD NE,38.9252342342802,-76.9633796142204,403175.47,139707.11,20018,287610,126216,6.23589895554988e-319,5,5A,5A12,FIFTH,503,24,NONE,NONE,NONE,NONE
-77.0777241751,38.9196269621,18781,7.97762857683402e-319,ACTIVE,One Family Rental,500511009111,,2014/12/01 00:00:00+00,2016/11/30 00:00:00+00,2014/11/21 00:00:00+00,2023388222,2014/11/24 06:46:25+00,WASHINGTON,DC,2211 39TH PLACE NW,38.9196195071328,-77.0777218664934,393259.96,139086.06,20007,263469,106304,5.25211544155079e-319,3,3B,3B05,SECOND,204,14,NONE,NONE,NONE,NONE
